           sum      HER2      ELSE
817   1.914527  0.950504  0.964023
818   1.938409  0.970758  0.967652
819   1.896715  0.916364  0.980351
820   1.836279  0.866771  0.969508
821   1.918860  0.934449  0.984411
822   1.978762  0.993806  0.984956
823   1.683651  0.722467  0.961184
824   1.955663  0.980608  0.975055
825   1.946271  0.957511  0.988760
826   1.931307  0.956215  0.975091
827   1.911721  0.928509  0.983212
828   1.878956  0.893160  0.985796
829   1.930836  0.950980  0.979856
830   1.940622  0.965790  0.974832
831   1.926473  0.946850  0.979623
832   1.930976  0.950915  0.980061
833   1.882509  0.905849  0.976660
834   1.679209  0.713831  0.965377
835   1.944965  0.975381  0.969585
836   1.926875  0.953292  0.973583
837   1.933601  0.957342  0.976260
838   1.951601  0.973313  0.978287
839   1.536481  0.583731  0.952751
840   1.764594  0.787872  0.976722
841   1.612337  0.622717  0.989620
842   1.911439  0.937775  0.973664
843   1.665556  0.689950  0.975605
844   1.968781  0.984693  0.984087
845   1.965027  0.982109  0.982918
846   1.959630  0.972226  0.987404
847   1.880225  0.917928  0.962297
848   1.726010  0.736315  0.989695
849   1.982083  0.991838  0.990245
850   1.866271  0.907311  0.958959
851   1.834086  0.858549  0.975537
852   1.944363  0.984264  0.960098
853   1.946735  0.971388  0.975348
854   1.142083  0.176628  0.965455
855   1.906173  0.916681  0.989492
856   1.925699  0.955521  0.970178
857   1.890793  0.911068  0.979725
858   1.740055  0.750820  0.989235
859   1.946554  0.961719  0.984834
860   1.971747  0.991400  0.980347
861   1.580964  0.602670  0.978294
862   1.882329  0.917640  0.964689
863   1.714180  0.735475  0.978705
864   1.940697  0.957805  0.982892
865   1.824375  0.851606  0.972768
866   1.470458  0.490943  0.979515
867   1.796564  0.812238  0.984327
868   1.487565  0.516602  0.970963
869   1.793920  0.823707  0.970213
870   1.891693  0.921123  0.970570
871   1.841074  0.864537  0.976537
872   1.958498  0.969980  0.988518
873   1.476454  0.496517  0.979937
874   1.967476  0.982863  0.984613
875   1.487377  0.499826  0.987551
876   1.854163  0.872669  0.981494
877   1.917082  0.933632  0.983450
878   1.923411  0.936180  0.987231
879   1.974482  0.987676  0.986806
880   1.966523  0.984360  0.982163
881   1.971377  0.994761  0.976616
882   1.921970  0.936674  0.985296
883   1.953921  0.970288  0.983633
884   1.976567  0.989789  0.986778
885   1.929097  0.940528  0.988569
886   1.945835  0.952349  0.993486
887   1.278905  0.312815  0.966089
888   1.551553  0.594724  0.956829
889   1.855083  0.883651  0.971432
890   1.824517  0.839899  0.984618
891   1.937367  0.955603  0.981764
892   1.950873  0.970016  0.980858
893   1.807315  0.828917  0.978398
894   1.968272  0.980842  0.987430
895   1.497454  0.521310  0.976145
896   1.862856  0.886882  0.975974
897   1.939595  0.951096  0.988499
898   1.835168  0.847940  0.987227
899   1.975661  0.989199  0.986462
900   1.714170  0.741466  0.972704
901   1.893741  0.921000  0.972740
902   1.957790  0.981585  0.976205
903   1.722254  0.746656  0.975599
904   1.472412  0.499088  0.973324
905   1.869139  0.891644  0.977495
906   1.927254  0.952025  0.975230
907   1.895184  0.917920  0.977264
908   1.958264  0.972159  0.986105
909   1.866279  0.889524  0.976755
910   1.858764  0.870403  0.988361
911   1.901129  0.931810  0.969319
912   1.966857  0.991996  0.974861
913   1.974107  0.993949  0.980158
914   1.880353  0.911189  0.969165
915   1.966089  0.984502  0.981587
916   1.511284  0.532376  0.978908
917   1.714874  0.723292  0.991583
918   1.854376  0.864504  0.989872
919   1.775778  0.804876  0.970903
920   1.865198  0.888818  0.976381
921   1.841386  0.856537  0.984849
922   1.899094  0.913126  0.985968
923   1.784918  0.825135  0.959782
924   1.920588  0.949318  0.971270
925   1.948225  0.958923  0.989302
926   1.898277  0.911362  0.986914
927   1.925519  0.940073  0.985446
928   1.850786  0.864035  0.986751
929   1.974790  0.987300  0.987490
930   1.815276  0.842403  0.972873
931   1.352600  0.391729  0.960871
932   1.887065  0.927735  0.959330
933   1.834872  0.857795  0.977077
934   1.845586  0.872247  0.973339
935   1.910398  0.956146  0.954252
936   1.945595  0.957020  0.988575
937   1.720024  0.726138  0.993887
938   1.763617  0.791429  0.972188
939   1.959987  0.984398  0.975590
940   1.849449  0.868622  0.980827
941   1.653919  0.660429  0.993490
942   1.870899  0.904221  0.966678
943   1.928477  0.946832  0.981645
944   1.968081  0.975381  0.992700
945   1.472503  0.493237  0.979266
946   1.958295  0.963779  0.994516
947   1.865394  0.878977  0.986417
948   1.743472  0.770905  0.972567
949   1.844011  0.867069  0.976942
950   1.870814  0.895191  0.975622
951   1.948788  0.957384  0.991404
952   1.913964  0.922181  0.991783
953   1.555816  0.575244  0.980572
954   1.847266  0.865449  0.981817
955   1.954916  0.978717  0.976200
956   1.930136  0.961587  0.968550
957   1.931070  0.940956  0.990114
958   1.851741  0.882172  0.969568
959   1.936882  0.951614  0.985268
960   1.919455  0.940910  0.978545
961   1.707668  0.745617  0.962051
962   1.810893  0.842844  0.968049
963   1.340512  0.378692  0.961820
964   1.608342  0.619354  0.988988
965   1.945709  0.963340  0.982368
966   1.806133  0.837993  0.968140
967   1.913084  0.929529  0.983555
968   1.873293  0.884672  0.988620
969   1.917282  0.941841  0.975441
970   1.890990  0.917879  0.973111
971   1.927981  0.944242  0.983739
972   1.959425  0.982394  0.977031
973   1.963996  0.978280  0.985716
974   1.933925  0.956524  0.977402
975   1.753212  0.769900  0.983312
976   1.622798  0.656806  0.965992
977   1.906477  0.930426  0.976051
978   1.898458  0.925939  0.972519
979   1.889783  0.898841  0.990942
980   1.877348  0.899107  0.978242
981   1.955311  0.976294  0.979017
982   1.851871  0.868640  0.983231
983   1.928788  0.952583  0.976205
984   1.978749  0.989577  0.989172
985   1.940645  0.970281  0.970364
986   1.156259  0.167073  0.989187
987   1.958335  0.981532  0.976803
988   1.797083  0.834032  0.963050
989   1.943061  0.973209  0.969853
990   1.889560  0.919193  0.970368
991   1.975260  0.991778  0.983482
992   1.939599  0.965955  0.973644
993   1.693188  0.726571  0.966617
994   1.924060  0.941171  0.982888
995   1.816302  0.836225  0.980076
996   1.929710  0.943977  0.985733
997   1.840829  0.883091  0.957738
998   1.103642  0.115002  0.988641
999   0.984213  0.000000  0.984213
1000  1.973284  0.991418  0.981866
1001  1.968468  0.985453  0.983016
1002  1.896673  0.935139  0.961535
1003  1.961493  0.978724  0.982769
1004  1.976358  0.992587  0.983771
1005  1.653689  0.659665  0.994024
1006  1.896963  0.925165  0.971799
1007  1.041719  0.059964  0.981755
1008  1.524201  0.541314  0.982887
1009  1.933593  0.954901  0.978691
1010  1.884753  0.893426  0.991327
1011  1.150667  0.197806  0.952862
1012  1.294436  0.328744  0.965692
1013  1.930390  0.958890  0.971499
1014  1.933789  0.947584  0.986205
1015  1.909910  0.936841  0.973068
1016  1.967176  0.978591  0.988584
1017  1.943694  0.949684  0.994010
1018  1.891027  0.931677  0.959350
1019  1.967883  0.982406  0.985476
1020  1.966616  0.990449  0.976167
1021  1.903722  0.923778  0.979944
1022  1.904546  0.917448  0.987098
1023  1.939663  0.957557  0.982105
1024  1.968921  0.993538  0.975383
1025  1.921878  0.940765  0.981113
1026  1.978900  0.984876  0.994024
1027  1.816078  0.848055  0.968022
1028  1.987051  0.993977  0.993074
1029  1.942823  0.967395  0.975428
1030  1.170583  0.191423  0.979160
1031  1.957819  0.977967  0.979852
1032  1.809500  0.826880  0.982621
1033  1.969358  0.981677  0.987681
1034  1.891909  0.904693  0.987216
1035  1.577748  0.615714  0.962034
1036  1.827908  0.858263  0.969646
1037  1.770420  0.787914  0.982506
1038  1.973986  0.983441  0.990545
1039  1.965576  0.977834  0.987742
1040  1.965014  0.984416  0.980598
1041  1.709126  0.732348  0.976778
1042  1.900037  0.906092  0.993945
1043  1.963039  0.992933  0.970107
1044  1.988639  0.994615  0.994024
1045  1.876856  0.884815  0.992041
1046  1.911223  0.938215  0.973008
1047  1.904314  0.932293  0.972021
1048  1.966284  0.972025  0.994258
1049  1.839495  0.865488  0.974007
1050  1.734584  0.766843  0.967740
1051  1.680938  0.721474  0.959464
1052  1.675119  0.680999  0.994120
1053  1.949205  0.966486  0.982719
1054  1.718076  0.749654  0.968422
1055  1.593251  0.614192  0.979059
1056  1.909520  0.949781  0.959739
1057  1.519851  0.546866  0.972985
1058  1.924226  0.943266  0.980960
1059  1.246291  0.270398  0.975893
1060  1.964934  0.981026  0.983908
1061  1.130320  0.162379  0.967940
1062  1.940558  0.961746  0.978811
1063  1.961524  0.981557  0.979968
1064  1.063965  0.079318  0.984647
1065  1.733340  0.748038  0.985302
1066  1.286956  0.310148  0.976808
1067  1.903029  0.932074  0.970954
1068  1.951244  0.980080  0.971164
1069  1.207059  0.226490  0.980569
1070  1.945812  0.969181  0.976631
1071  1.942684  0.966747  0.975937
1072  1.952369  0.960843  0.991526
1073  1.968290  0.986848  0.981441
1074  1.741140  0.746646  0.994494
1075  1.959595  0.971124  0.988472
1076  1.785084  0.804188  0.980896
1077  1.976876  0.983066  0.993810
1078  1.577179  0.589284  0.987896
1079  1.907987  0.929534  0.978454
1080  1.813881  0.840673  0.973208
1081  1.817860  0.833773  0.984087
1082  1.940803  0.958478  0.982324
1083  1.917773  0.942072  0.975701
1084  1.832015  0.860859  0.971156
1085  1.906216  0.926374  0.979841
1086  1.891677  0.915532  0.976145
1087  1.772455  0.784758  0.987698
1088  1.955744  0.979707  0.976037
1089  1.896706  0.921815  0.974891
1090  1.950530  0.980866  0.969664
1091  1.375381  0.397448  0.977933
1092  1.983325  0.989742  0.993582
1093  1.939253  0.959281  0.979971
1094  1.917808  0.934426  0.983381
1095  1.937037  0.964316  0.972721
1096  1.848161  0.854491  0.993670
1097  1.983845  0.990348  0.993497
1098  1.950089  0.957193  0.992896
1099  1.926889  0.950541  0.976348
1100  1.883714  0.907703  0.976011
1101  1.986378  0.995502  0.990876
1102  1.930875  0.960347  0.970528
1103  1.813978  0.839547  0.974431
1104  1.978836  0.995944  0.982892
1105  1.856422  0.870112  0.986310
1106  1.724246  0.738436  0.985810
1107  1.904242  0.915501  0.988741
1108  1.772896  0.790840  0.982056
1109  1.943314  0.951271  0.992043
1110  1.672364  0.698171  0.974193
1111  1.920390  0.944971  0.975419
1112  1.682889  0.713393  0.969495
1113  1.808385  0.817271  0.991113
1114  1.980108  0.991209  0.988900
1115  1.827430  0.836592  0.990838
1116  1.778026  0.792651  0.985376
1117  1.923734  0.943065  0.980669
1118  1.619728  0.652815  0.966913
1119  1.775765  0.794782  0.980983
1120  1.899640  0.921046  0.978594
1121  1.763810  0.811795  0.952015
1122  1.892535  0.912784  0.979752
1123  1.182361  0.203458  0.978903
1124  1.882108  0.900982  0.981126
1125  1.958646  0.978388  0.980258
1126  1.913487  0.935354  0.978134
1127  1.835397  0.850468  0.984930
1128  1.929160  0.943714  0.985446
1129  1.986174  0.997166  0.989008
1130  1.911990  0.934119  0.977871
1131  1.954214  0.963303  0.990911
1132  1.815949  0.835069  0.980881
1133  1.444065  0.458779  0.985286
1134  1.926526  0.947791  0.978736
1135  1.942265  0.964613  0.977652
1136  1.916293  0.928555  0.987738
1137  1.934145  0.956195  0.977950
1138  1.778246  0.796469  0.981777
1139  1.896919  0.910979  0.985939
1140  1.902653  0.942155  0.960498
1141  1.940245  0.970820  0.969425
1142  1.890350  0.924120  0.966229
1143  1.965899  0.979998  0.985901
1144  1.785469  0.801597  0.983872
1145  1.698676  0.722067  0.976609
1146  1.958707  0.973974  0.984733
1147  1.790077  0.815015  0.975063
1148  1.903388  0.915615  0.987772
1149  1.924973  0.939111  0.985862
1150  1.604474  0.627157  0.977318
1151  1.887135  0.904744  0.982391
1152  1.931233  0.958714  0.972519
1153  1.924086  0.935225  0.988861
1154  1.841860  0.859782  0.982078
1155  1.958812  0.974411  0.984401
1156  1.855410  0.867136  0.988274
1157  1.609514  0.619440  0.990074
1158  1.733316  0.747870  0.985446
1159  1.453966  0.463730  0.990235
1160  1.983670  0.989045  0.994625
1161  1.564235  0.571497  0.992738
1162  1.917590  0.932290  0.985300
1163  1.801467  0.831139  0.970329
1164  1.950579  0.984811  0.965768
1165  1.960191  0.971622  0.988569
1166  1.897192  0.902444  0.994748
1167  1.936400  0.956867  0.979533
1168  1.954851  0.971706  0.983145
1169  1.348247  0.375464  0.972783
1170  1.928158  0.939318  0.988840
1171  1.046926  0.065553  0.981373
1172  1.696153  0.716407  0.979745
1173  1.946245  0.955634  0.990612
1174  1.959180  0.976899  0.982281
1175  1.763166  0.792897  0.970269
1176  1.715462  0.731037  0.984424
1177  1.905297  0.935863  0.969434
1178  1.955141  0.967822  0.987319
1179  1.912843  0.924907  0.987936
1180  1.942741  0.950864  0.991878
1181  1.747906  0.775886  0.972021
1182  1.766701  0.798024  0.968678
1183  1.832396  0.861849  0.970547
1184  1.963478  0.973789  0.989690
1185  1.671997  0.678092  0.993904
1186  1.964782  0.979345  0.985437
1187  1.647414  0.673463  0.973951
1188  1.513869  0.540838  0.973031
1189  1.688347  0.706112  0.982234
1190  1.917819  0.927466  0.990353
1191  1.755846  0.766186  0.989659
1192  1.460210  0.497873  0.962337
1193  1.911039  0.932228  0.978811
1194  1.911650  0.930811  0.980840
1195  1.835629  0.862451  0.973178
1196  1.806633  0.819203  0.987430
1197  1.938359  0.966564  0.971795
1198  1.921228  0.930903  0.990325
1199  1.942736  0.957182  0.985554
1200  1.847238  0.873844  0.973395
1201  1.880727  0.892433  0.988294
1202  1.820741  0.835204  0.985537
1203  1.947130  0.981879  0.965251
1204  1.984611  0.997022  0.987589
1205  1.611861  0.629392  0.982469
1206  1.785908  0.815983  0.969925
1207  1.962192  0.975486  0.986706
1208  1.906396  0.927275  0.979120
1209  1.616220  0.648077  0.968143
1210  1.914011  0.930272  0.983739
1211  1.926052  0.961397  0.964655
1212  1.957754  0.981481  0.976273
1213  1.964909  0.988574  0.976335
1214  1.908627  0.929578  0.979049
1215  1.975658  0.991672  0.983986
1216  1.873745  0.907150  0.966595
1217  1.415801  0.426845  0.988956
1218  1.885515  0.899547  0.985968
1219  1.419457  0.455348  0.964109
1220  1.962215  0.976579  0.985637
1221  1.964111  0.974009  0.990102
1222  1.811007  0.847473  0.963535
1223  1.901751  0.921252  0.980499
1224  1.883511  0.915445  0.968065
1225  1.958628  0.976312  0.982315
1226  1.879712  0.910995  0.968717
1227  1.949704  0.967282  0.982422
1228  1.920038  0.945147  0.974891
1229  1.318988  0.349864  0.969124
1230  1.908962  0.930231  0.978731
1231  1.922272  0.951165  0.971108
1232  1.779079  0.792226  0.986853
1233  1.935983  0.961408  0.974575
1234  1.936272  0.977654  0.958618
1235  1.913563  0.939880  0.973683
1236  1.922722  0.955812  0.966910
1237  1.972645  0.983963  0.988682
1238  1.948249  0.975619  0.972630
1239  1.069837  0.080390  0.989447
1240  1.894645  0.905854  0.988792
1241  1.868811  0.890940  0.977871
1242  1.899768  0.922952  0.976816
1243  1.956838  0.972451  0.984387
1244  1.855015  0.885771  0.969244
1245  1.704865  0.733719  0.971146
1246  1.926953  0.954195  0.972758
1247  1.970620  0.982781  0.987839
1248  1.858700  0.873804  0.984896
1249  1.977288  0.996751  0.980536
1250  1.964240  0.973613  0.990627
1251  1.666366  0.672204  0.994163
1252  1.516723  0.534044  0.982679
1253  1.980911  0.992877  0.988034
1254  1.984931  0.994569  0.990363
1255  1.908014  0.924040  0.983974
1256  1.935457  0.961785  0.973672
1257  1.953273  0.962434  0.990840
1258  1.928069  0.938780  0.989288
1259  1.926204  0.962101  0.964103
1260  1.954958  0.960318  0.994640
1261  1.902058  0.913295  0.988762
1262  1.764866  0.803098  0.961769
1263  1.926360  0.943036  0.983324
1264  1.963044  0.981182  0.981862
1265  1.978156  0.986789  0.991367
1266  1.730680  0.761246  0.969434
1267  1.849855  0.882191  0.967663
1268  1.917405  0.937456  0.979948
1269  1.970710  0.986622  0.984087
1270  1.652557  0.686372  0.966186
1271  1.972998  0.990283  0.982715
1272  1.973575  0.987915  0.985660
1273  1.868304  0.882865  0.985438
1274  1.880464  0.913341  0.967123
1275  1.660498  0.677315  0.983182
1276  1.955864  0.966120  0.989744
1277  1.969942  0.984568  0.985373
1278  1.889217  0.900698  0.988518
1279  1.418205  0.429659  0.988546
1280  1.897167  0.928378  0.968789
1281  1.869071  0.892877  0.976195
1282  1.889256  0.914277  0.974979
1283  1.956595  0.972285  0.984310
1284  1.923528  0.938888  0.984640
